402412.8636932657	4133032.8962079016	0
402413.1966781907	4133032.8470135652	0
402413.55529787944	4133032.793745134	0
402413.8696365643	4133032.7524395883	0
402414.19260409294	4133032.685102552	0
402414.54173281573	4133032.6247235257	0
402414.88484194677	4133032.5565777724	0
402415.2188644696	4133032.4786816533	0
402415.5730896285	4133032.4148541396	0
402415.91149905196	4133032.3523846585	0
402416.230735808	4133032.2896557786	0
402416.5655746736	4133032.222700212	0
402416.98039248335	4133032.1400891263	0
402417.3489685346	4133032.0677166902	0
402417.6448364549	4133032.011381242	0
402418.0324783603	4133031.9274731628	0
402418.348350552	4133031.8627911517	0
402418.67501833825	4133031.798185438	0
402419.01362612715	4133031.731062026	0
402419.32485201687	4133031.668607803	0
402419.62272646755	4133031.60848817	0
402419.9907608321	4133031.534010025	0
402420.3674850741	4133031.4577313396	0
402420.76551821694	4133031.3772259643	0
402421.16390230996	4133031.296781629	0
402421.59691622714	4133031.2094555795	0
402422.0196914945	4133031.124143694	0
402422.4705047887	4133031.0331860506	0
402422.9270096115	4133030.9409924457	0
402423.35582736065	4133030.8543988173	0
402423.7067566188	4133030.783537002	0
402424.02651980333	4133030.718977066	0
402424.3528976717	4133030.6531048734	0
402424.6765976241	4133030.5877667386	0
402424.997940091	4133030.522901627	0
402425.306991606	4133030.460523695	0
402425.61155703565	4133030.399046038	0
402425.9386062899	4133030.333051774	0
402426.2535248086	4133030.269483659	0
402426.57139590324	4133030.205289934	0
402426.8973617833	4133030.13949403	0
402427.2246551792	4133030.0734082186	0
402427.5458603191	4133030.0085583664	0
402427.8715133951	4133029.9428235013	0
402428.34352114546	4133029.8475628826	0
402428.67527773714	4133029.7805920574	0
402429.0198517116	4133029.711042494	0
402429.33770754864	4133029.646879285	0
402429.6591339398	4133029.5819836603	0
402429.9857483192	4133029.516050432	0
402430.3261413851	4133029.447324844	0
402430.8801269823	4133029.335493179	0
402431.19058230415	4133029.2728558485	0
402431.6211853302	4133029.1859265254	0
402431.9960632608	4133029.1102429368	0
402432.35977175675	4133029.0368329007	0
402432.73541262525	4133028.9610119783	0
402433.10095217667	4133028.887220476	0
402433.4503784468	4133028.8166790917	0
402433.8031769091	4133028.7454510652	0
402434.26411440806	4133028.652418228	0
402434.57176211313	4133028.590314954	0
402434.93978884665	4133028.516019914	0
402435.30270388554	4133028.442777723	0
402435.7056427276	4133028.3582745483	0
402436.09181216144	4133028.2751446683	0
402436.4793396286	4133028.210081194	0
402436.80154421774	4133028.19500551	0
402437.1206512736	4133028.2050457913	0
402437.4213409708	4133028.2034436185	0
402437.76194765983	4133028.165647598	0
402438.22396853426	4133028.097120375	0
402438.5327453893	4133028.092939465	0
402438.87188723596	4133028.139494034	0
402439.257431059	4133028.1982098552	0
402439.62908938306	4133028.2037335364	0
402440.003768948	4133028.214124769	0
402440.351623563	4133028.2804699834	0
402440.7002105983	4133028.397489639	0
402441.0090637478	4133028.532148451	0
402441.2926636019	4133028.674833389	0
402441.61921694694	4133028.8449383713	0
402441.9622192658	4133028.970151992	0
402442.2721100142	4133029.0657788236	0
402442.6478119185	4133029.2111798245	0
402442.94488528185	4133029.392057509	0
402443.229263333	4133029.612958997	0
402443.487930327	4133029.8401165917	0
402443.7705993933	4133030.1129132253	0
402443.9953460985	4133030.354139421	0
402444.2563782026	4133030.6865673987	0
402444.44146731263	4133030.981901264	0
402444.5989685344	4133031.255872817	0
402444.72877505334	4133031.5304547246	0
402444.8723297395	4133031.881223769	0
402444.9828949248	4133032.2355023334	0
402445.08602908056	4133032.6965619046	0
402445.1306000035	4133033.0530072157	0
402445.1535492224	4133033.394163221	0
402445.19915774383	4133033.791456314	0
402445.2760467811	4133034.24284181	0
402445.36392214836	4133034.7355328524	0
402445.4766388223	4133035.2639142	0
402445.59596255305	4133035.825651256	0
402445.70359805104	4133036.390562147	0
402445.80177309917	4133036.948896498	0
402445.89442446746	4133037.481474014	0
402445.98316958454	4133037.9800702063	0
402446.0719757358	4133038.4641552893	0
402446.1564789106	4133038.9179516756	0
402446.23693850386	4133039.3502331716	0
402446.3141174594	4133039.7679272573	0
402446.3767090115	4133040.1087780898	0
402446.43647769024	4133040.4353314363	0
402446.49948122824	4133040.7797985976	0
